,GDP_0,CP_0,CG,IFIX_0,IP_0,IPC,IG,JJ_0,NETEXPORT_0,EX_0,IM_0,CPI_0,WPI_0,M1B_0,M2_0,EROC
2005-10-01,0.07632975392643027,0.026367605705928332,-0.009374033408962146,-0.07122223082614909,-0.11724778981025685,0.07183406113537116,0.05073018080667602,-0.7160641061247162,-1.7931883492390108,0.1464020832883728,-0.004701318414409239,0.024880995239809023,-0.013675183343548558,0.05800736820102492,0.06410032614600136,0.015827665776050326
2006-01-01,0.06054257743577063,0.018011783648055113,-0.021202867568075212,-0.008239386820201089,0.0005533947799551964,-0.036098328604468155,-0.04529497999128329,-1.491232757756922,-0.616883978878433,0.13700649102214935,0.07598081794177913,0.013587174348697273,-0.006088510589933538,0.060696069069470227,0.06656159869346956,0.024825854399376013
2006-04-01,0.05640297369293479,0.013890173666414984,-0.028314471862687207,-0.010051480021073922,0.020498733016162785,-0.17727876026832157,-0.08436719386015568,1.2546909854349821,-0.9879374141849804,0.12151687218603491,0.042472265193003844,0.015179065538777792,0.040439644184427026,0.059167489003511875,0.06662101419129951,0.025032644351731026
2006-07-01,0.07186527323652991,0.017218591215055534,0.00018711867482168465,0.037328094302554016,0.0692652725407168,-0.033873102797976284,-0.0748613188937286,-0.9139133070627463,-2.074072166276045,0.16244196341552208,0.06492091033135128,-0.0034450723852290643,0.07168469240774789,0.03538694636445672,0.05588468223433729,0.014140157738564918
2006-10-01,0.043269838494643276,0.022089111978002895,0.024850740342340583,0.040818217083437025,0.09584805064978341,-0.05948258301079645,-0.10030113504748672,-0.30212888377445335,0.4490821912906573,0.07778910764242952,0.0547373542260694,-0.0009367315873697324,0.05594970703072688,0.05687214375523597,0.05815442762449008,-0.018112639095204774
2007-01-01,0.05642808024988555,0.01749227025611977,0.015590637424429232,-0.016528265131554254,-0.01205233406557693,0.15929947807158573,-0.10337901210999423,-3.419295621430514,-3.18928179560723,0.09416350459371792,-0.00047326234213262985,0.009767092411721467,0.0658583451205057,0.06659077394626145,0.05436726592428154,0.018370990047242408
2007-04-01,0.07122975174178392,0.023102788359083304,0.014529919639103328,0.03974187174013433,0.060779934511163924,-0.01571833442337034,-0.04841479725211262,1.237502182389571,-64.88488745980708,0.10263909390649362,0.0490632838109295,0.002608831087922203,0.06120114525959419,0.07480892362198954,0.048471104614517424,0.028796022992076953
2007-07-01,0.07972191443276677,0.03897370003623202,0.036511550999196896,0.04960966371027342,0.0678532329772743,0.008896563373937294,-0.02532252409539415,0.06602112676056349,1.2494784547874254,0.13035219224279038,0.08113442238810609,0.014604777626724186,0.03142662827185694,0.08025877221457867,0.04029018390512551,0.004042555138926707
2007-10-01,0.0658008832427377,0.01624151835693355,0.020639725836815837,-0.007268297295944248,-0.01715450763841586,-0.01596402043598466,0.0434689323721249,-0.2635831478275208,0.9489289462312489,0.1205593102745608,0.049901533341758286,0.04484900574286099,0.05211624286530259,0.03671490044430237,0.02358808404479884,-0.012702693652914987
2008-01-01,0.07660317352997636,0.021779352273280317,0.0317789548547347,0.020629172623778835,0.026247453853063707,0.07233234472016559,-0.03051173813226693,-1.703285276677065,0.7736061408059369,0.15443587062024444,0.11534751017190947,0.03591008771929749,0.054906603347773864,-0.012007600466695578,0.013352833017888699,-0.042127808242066966
